Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:3586824	Epha10	Eph receptor A10	4	124775408	124811594	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1096337	Ephb1	Eph receptor B1	9	101799327	102231892	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:104770	Ephb3	Eph receptor B3	16	21023505	21042055	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:104757	Ephb4	Eph receptor B4	5	137348371	137372784	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1096338	Ephb6	Eph receptor B6	6	41582416	41597443	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95405	Ephx1	epoxide hydrolase 1, microsomal	1	180817121	180845134	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919182	Ephx3	epoxide hydrolase 3	17	32402744	32408444	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2686228	Ephx4	epoxide hydrolase 4	5	107551379	107577901	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95408	Epor	erythropoietin receptor	9	21870193	21874802	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915003	Eqtn	equatorin, sperm acrosome associated	4	94795504	94817080	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1933403	Erap1	endoplasmic reticulum aminopeptidase 1	13	74787692	74841324	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11	98303310	98328542	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95411	Erbb3	erb-b2 receptor tyrosine kinase 3	10	128403392	128425504	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107508	Ereg	epiregulin	5	91222481	91241505	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915571	Erg28	ergosterol biosynthesis 28	12	85862222	85871324	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914708	Ergic1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	17	26780463	26875908	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914706	Ergic2	ERGIC and golgi 2	6	148080816	148113886	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913616	Ergic3	ERGIC and golgi 3	2	155849965	155860199	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2387613	Erlin1	ER lipid raft associated 1	19	44023383	44058224	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2387215	Erlin2	ER lipid raft associated 2	8	27513399	27529465	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1349816	Ermap	erythroblast membrane-associated protein	4	119032654	119047208	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:106250	Ermp1	endoplasmic reticulum metallopeptidase 1	19	29587276	29625815	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1930134	Ern1	endoplasmic reticulum (ER) to nucleus signalling 1	11	106285476	106378678	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1349436	Ern2	endoplasmic reticulum (ER) to nucleus signalling 2	7	121769116	121785430	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1916774	Esam	endothelial cell-specific adhesion molecule	9	37439385	37449615	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1344426	Esyt1	extended synaptotagmin-like protein 1	10	128346117	128361728	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1261845	Esyt2	extended synaptotagmin-like protein 2	12	116244816	116354670	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1098699	Esyt3	extended synaptotagmin-like protein 3	9	99192016	99240610	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2385247	Eva1a	eva-1 homolog A (C. elegans)	6	82018029	82070080	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922063	Eva1b	eva-1 homolog B (C. elegans)	4	126041537	126043668	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918217	Eva1c	eva-1 homolog C (C. elegans)	16	90623607	90701997	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890596	Evc	EvC ciliary complex subunit 1	5	37446442	37494238	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915775	Evc2	EvC ciliary complex subunit 2	5	37495843	37582399	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95458	Evi2a	ecotropic viral integration site 2a	11	79417386	79421435	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922485	Exd2	exonuclease 3'-5' domain containing 2	12	80509869	80544909	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:894663	Ext1	exostosin glycosyltransferase 1	15	52931657	53209579	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:108050	Ext2	exostosin glycosyltransferase 2	2	93525976	93652913	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1888742	Extl1	exostosin-like glycosyltransferase 1	4	134083684	134099893	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1889574	Extl2	exostosin-like glycosyltransferase 2	3	115801111	115822666	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1860765	Extl3	exostosin-like glycosyltransferase 3	14	65289509	65387304	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:101802	F2r	coagulation factor II (thrombin) receptor	13	95738311	95754995	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13	95648240	95661735	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1298208	F2rl2	coagulation factor II (thrombin) receptor-like 2	13	95833428	95839276	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1298207	F2rl3	coagulation factor II (thrombin) receptor-like 3	8	73488508	73490502	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88381	F3	coagulation factor III	3	121517186	121528697	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1321398	F11r	F11 receptor	1	171265129	171292161	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442797	F630003A18Rik	RIKEN cDNA F630003A18 gene	16	syntenic		GRCm39	null	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443327	Fa2h	fatty acid 2-hydroxylase	8	112071770	112120453	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109609	Faah	fatty acid amide hydrolase	4	115853865	115876034	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923517	Fads1	fatty acid desaturase 1	19	10160252	10174241	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1930079	Fads2	fatty acid desaturase 2	19	10040129	10078867	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2687041	Fads2b	fatty acid desaturase 2B	2	85314436	85349279	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1928740	Fads3	fatty acid desaturase 3	19	10018933	10037474	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3039592	Fads6	fatty acid desaturase domain family, member 6	11	115170448	115188489	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919643	Faim2	Fas apoptotic inhibitory molecule 2	15	99394893	99426046	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443990	Fam20b	FAM20B, glycosaminoglycan xylosylkinase	1	156506115	156546665	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1920475	Fam118a	family with sequence similarity 118, member A	15	84913149	84947031	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2657115	Fam151a	family with sequence simliarity 151, member A	4	106591112	106605489	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917436	Fam162a	family with sequence similarity 162, member A	16	35864214	35891931	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924546	Fam162b	family with sequence similarity 162, member B	10	51461512	51466613	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3618859	Fam163a	family with sequence similarity 163, member A	1	155951712	156032596	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1926106	Fam163b	family with sequence similarity 163, member B	2	27000391	27032489	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2448487	Fam168b	family with sequence similarity 168, member B	1	34852299	34882141	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2448496	Fam171a2	family with sequence similarity 171, member A2	11	102327807	102338508	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444579	Fam171b	family with sequence similarity 171, member B	2	83642980	83713830	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914948	Fam174a	family with sequence similarity 174, member A	1	95241353	95263009	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3698178	Fam174b	family with sequence similarity 174, member B	7	73390055	73426667	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917020	Fam174c	family with sequence similarity 174, member C	10	80008778	80010953	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914034	Fam187a	family with sequence similarity 187, member A	11	102775995	102777557	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923665	Fam187b	family with sequence similarity 187, member B	7	30673219	30689151	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917888	Fam189a1	family with sequence similarity 189, member A1	7	64405839	64806276	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915771	Fam189b	family with sequence similarity 189, member B	3	89090450	89096602	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2679716	Fam205c	family with sequence similarity 205, member C	4	42868004	42874234	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923676	Fam209	family with sequence similarity 209	2	172314474	172316236	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914000	Fam210a	family with sequence similarity 210, member A	18	68393258	68433404	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914267	Fam210b	family with sequence similarity 210, member B	2	172187485	172197669	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2146854	Fam234a	family with sequence similarity 234, member A	17	26431666	26463281	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921775	Fam234b	family with sequence similarity 234, member B	6	135173881	135213240	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917867	Fam241a	family with sequence similarity 241, member A	3	127663337	127689972	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917144	Fam241b	family with sequence similarity 241, member B	10	61943435	61946829	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109608	Fap	fibroblast activation protein	2	62331280	62404365	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914670	Far1	fatty acyl CoA reductase 1	7	113113041	113170718	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2687035	Far2	fatty acyl CoA reductase 2	6	147948914	148084256	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95484	Fas	Fas (TNF receptor superfamily member 6)	19	34268066	34305172	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99255	Fasl	Fas ligand (TNF superfamily, member 6)	1	161608260	161616064	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685369	Fat2	FAT atypical cadherin 2	11	55141435	55227390	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444314	Fat3	FAT atypical cadherin 3	9	15821485	16412581	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3045256	Fat4	FAT atypical cadherin 4	3	38941089	39066134	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1925155	Fate1	fetal and adult testis expressed 1	X	71016592	71032652	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923382	Faxc	failed axon connections homolog	4	21931329	21996839	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1354695	Fbxw7	F-box and WD-40 domain protein 7	3	84722575	84886505	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927803	Fcamr	Fc receptor, IgA, IgM, high affinity	1	130728639	130742477	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
